service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note,support_summary,support_amount_type,support_note
138300000016,가정폭력피해자 국민임대주택 우선 입주권 부여,가정폭력피해자를 위해 관련법률에 의거하여 국민임대주택 우선입주권을 부여,주거·자립,여성가족부,중앙행정기관,개인,기타||상담/법률지원||현물,방문신청,접수기관 별 상이,,,여성긴급전화/1366||LH/1600-1004,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000016,,,,,제한없음,,,,,,제한없음,,,,,['가정폭력피해자'],,가정폭력피해자로서 특정 보호시설에 일정 기간 이상 입소한 경우,가정폭력피해자 본인이 무주택 세대주이면서 소득 기준에 부합해야 함,서류심사,[],[],지원대상과 동일해야 함,,전국,[],,,,,,,
138300000017,한부모가족 임대주택 특별공급,한부모 가족에게 임대주택을 특별공급 (건설량의 10%범위),주거·자립,여성가족부,중앙행정기관,개인,기타||상담/법률지원,방문신청,LH공사 서비스담당자 확인필요,,,LH마이홈/1600-1004,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000017,,,,,제한없음,,,,,,제한없음,,,,,['한부모'],[],한부모가족지원법상 지원 대상 한부모가족 - 입주자모집공고일 기준 무주택세대구성원(세대주 및 세대주와 동일 주민등록표등본에 등재되어 있는 직계존･비속인 세대원),,특별공급 배점기준표를 참고하여 지역 사정에 따라 수정 가능,[],[],한부모가족지원법상 지원 대상 한부모가족 - 입주자모집공고일 기준 무주택세대구성원(세대주 및 세대주와 동일 주민등록표등본에 등재되어 있는 직계존･비속인 세대원),시.도지사가 지원 우선순위를 정하여 특별공급대상 한부모 선정,전국,[],,,,,,,
138300000020,폭력 피해 이주여성 보호시설 운영 지원,"가정폭력 피해 이주여성 등을 위해 숙식, 상담 및 치료, 법률기관 협조 등을 지원",보호·돌봄,여성가족부,중앙행정기관,개인,기타,방문신청,접수기관 별 상이,,,여성가족부 권익증진국 권익구조과/02-2100-6455,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000020,,,,,제한없음,,,,,,제한없음,,,,,"['이주여성', '동반 아동']",,가정폭력·성폭력·성매매 등 폭력 피해 이주여성 및 동반 아동,,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,전국,[],,,,,,,
138300000021,다문화가족 이중언어 교육지원,자녀가 있는 다문화가족의 부모·가족 코칭 및 다문화가족 자녀 대상 이중언어 교육 지원,보육·교육,여성가족부,중앙행정기관,개인,기타||기타(교육)||기타(상담),방문신청,접수기관 별 상이,,,다누리콜센터/1577-1366,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000021,18.0,18.0,세,,없음,,,,,,제한없음,,,,,['다문화'],[],18세 이하 자녀를 둔 다문화가족 ※ 예비부모 및 중도입국자녀를 둔 다문화가족 포함 ※ 대기자가 많은 경우 영유아 자녀 우선 지원,,동일,[],[],지원자의 지원 대상이 해당 사업의 지원 대상과 동일해야 함,,전국,[],,,,,,,
138300000022,북한이탈여성 폭력피해 예방 및 지원,트라우마를 경험한 북한이탈여성을 위해 상담과 심리치유 프로그램 등을 지원,보호·돌봄,여성가족부,중앙행정기관,개인,기타(교육)||기타(상담)||상담/법률지원||의료지원,방문신청,접수기관 별 상이,,,여성가족부 권익증진국 가정폭력스토킹방지과/02-2100-6447,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000022,,,,,제한없음,,,,,,제한없음,,,,,['북한이탈주민'],[],,,동일,[],[],지원자의 대상이 지원 대상과 동일해야 함,,특정지역,"['서울', '경기', '인천', '부산', '충남', '대구', '광주', '경남']",,,북한 이탈 여성 상담 서비스 및 심리치유 프로그램을 운영하는 전담센터로 지정된 지역,북한 이탈 여성 상담 및 심리치유센터 운영 현황에 대한 정보,,,
138300000023,찾아가는 폭력예방교육 서비스 제공,일반국민을 대상으로 폭력 예방교육을 직접 찾아가는 방식으로 제공,보육·교육,여성가족부,중앙행정기관,개인,기타(교육),직접입력,상시신청,,,여성가족부 폭력예방교육과/02-2100-6434,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000023,,,,,제한없음,,,,,,제한없음,,,,,[],[],폭력예방교육 기회 및 접근성이 부족한 일반국민,,서류심사,"['신분증 사본', '거주지 확인서']",[],"노인, 장애인, 이주민, 학부모, 농산어촌·도서·벽지·접적 지역 거주 주민",,특정지역,['중앙'],1.0,년,찾아가는 폭력예방교육을 제공하는 지원기관이 있는 지역,,,,
138300000030,청소년 상담 서비스 제공,"위기청소년을 대상으로 상담, 긴급구조, 학업지원 등의 서비스 제공",보육·교육,여성가족부,중앙행정기관,개인,기타(상담)||상담/법률지원,기타 온라인신청||방문신청,접수기관 별 상이,,,전국 청소년상담복지센터/1388,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000030,9.0,24.0,세,,있음,,,,,,제한없음,청소년,,,,[],[],9세~24세 (위기)청소년,,동일,[],[],지원자의 대상이 지원 대상과 동일해야 함,,전국,[],,,,,,,
138300000033,학교 밖 청소년 건강검진 지원,학교 밖 청소년을 대상으로 건강검진 비용 전액 지원(본인 부담 없음),보건·의료,여성가족부,중앙행정기관,개인,서비스(의료)||의료지원,방문신청||직접입력,상시신청,,,전국 학교밖청소년지원센터/1388,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000033,18.0,18.0,세,,있음,,,,,,제한없음,청소년,무관,무관,무관,[],[],9세 이상 18세 이하 학교 밖 청소년,,서류심사,[],[],"9세 이상 18세 이하 학교 밖 청소년이면 누구나 - 19세 학교 밖 청소년도 가능하나, 다른 국가건강검진과 중복 지원 불가 - 학교 밖 청소년 건강검진을 받고 검진주기 3년이 경과한 학교 밖 청소년",,전국,[],,,,,,,
138300000038,디지털 성범죄 피해 지원,"디지털 성범죄 피해자 대상으로 상담, 수사, 삭제 지원, 법률‧의료 등 제공",보호·돌봄,여성가족부,중앙행정기관,개인,기타(상담)||상담/법률지원||의료지원,기타 온라인신청,접수기관 별 상이,,,디지털성범죄피해자지원센터/02-735-8994,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000038,,,,,제한없음,,,,,,제한없음,,,,,[],[],성폭력방지법제7조의3에 따른 피해자,,서류심사,[],[],"성폭력방지법 제7조의3에 따른 피해자로서 피해지원을 요청하는 자(배우자, 직계가족, 형제자매 포함)",,전국,[],,,,,,,
138300000040,한부모무료법률구조,한부모가족에게 법적 분쟁 발생 시 소송비용 등 무료법률지원 제공,보육·교육,여성가족부,중앙행정기관,개인,기타,방문신청,접수기관 별 상이,,,대한법률구조공단 구조2부/054-810-1064,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000040,,,,,제한없음,중위소득,125.0,,,,이하,,,,,['한부모'],[],기준중위소득 125%이하의 한부모가족 또는 미혼부,,서류심사,[],[],지원대상과 동일한 선정 기준을 적용합니다.,,전국,[],,,,,,,
138300000043,디지털성범죄 특화형 통합상담소,"디지털 성범죄 피해자 대상 전문상담, 피해영상물 삭제 지원, 수사동행, 법률‧의료 지원연계",보호·돌봄,여성가족부,중앙행정기관,개인,기타(상담),직접입력,접수기관에 문의,,,(사)경남여성회 부설 성폭력상담소/055-244-9009||(사)포항여성회 부설 경북여성통합상담소/054-284-0404||광주YWCA가정상담센터/062-672-1355||(사)대구여성의전화 부설 여성인권상담소 피어라/053-215-6487||대전YWCA통합상담소/042-255-0078||부산광역시 여성폭력방지종합지원센터(이젠센터)/051-802-2082||종촌종합복지센터 가정·성폭력통합상담소/044-866-3090||동구 가정ㆍ성폭력통합상담소/052-252-8247||인천여성가족재단(인천디지털성범죄예방대응센터)/032-517-5170||(사)행복누리- 목포여성상담센터/061-283-4510||(사)성폭력예방치료센터 부설 전주성폭력상담소/063-236-1366||(사)제주YWCA 부설통합상담소 /064-744-8994||아산 해뜰통합상담소/041-547-5004||청주YWCA여성종합상담소/043-267-3006,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000043,,,,,제한없음,,,,,,제한없음,,,,,[],[],성폭력처벌법 제14조에 따른 디지털 성범죄 피해자,,서류심사,"['성폭력처벌법 제14조 관련 서류', '신분증']","['디지털 성범죄 피해 여부 확인', '피해 정도 평가']",성폭력처벌법 제14조에 따른 디지털 성범죄 피해자임을 증명할 수 있는 서류 필요,,전국,[],,,,,,,
138300000051,청소년부모 아동양육비 지원사업,저소득 청소년부모 가구 자녀 1인당 월 25만 원 아동양육비 지원,생활안정,여성가족부,중앙행정기관,가구,현금,방문신청,상시신청,250000.0,250000.0,여성가족부 가족지원과/02-2100-6349,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000051,,24.0,세,,있음,중위소득,63.0,25.0,만원,,없음,청년,무관,무관,무관,[],[],"만24세이하인 청소년(사실혼 포함)부부로서, 자녀를 양육하고 있으며, 기준 중위소득 63% 이하의 가구",,서류심사,[],"['청소년(만24세이하, 사실혼 포함)부부', '자녀를 양육하고 있는', '기준 중위소득 63% 이하의 가구']","청소년(만24세이하, 사실혼 포함)부부이며, 자녀를 양육하고 있으며, 기준 중위소득 63% 이하의 가구여야 함",,전국,[],,,,,,,
138300000052,미성년 미혼한부모 지원사업 (우리원더패밀리),매월 생활비 50만원 지원,생활안정,여성가족부,중앙행정기관,개인,현금,기타 온라인신청,상시신청,500000.0,500000.0,여성가족부 가족지원과/02-2100-6349,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000052,,,,,,중위소득,50.0,,,,있음,청소년,무관,무관,무관,"['한부모', '임산부']",[],"1순위: 만 19세 이하 청소년 미혼 한부모(소득 무관, 전원 지원), 2순위: 만 20세 이상 만 22세 이하 청소년 미혼 한부모(중위소득 50%이하)",,서류심사,[],[],"대한민국 국적의 만 22세 이하 미혼 한부모 및 임산부 - (1순위) 만 19세 이하 청소년 미혼 한부모(소득 무관, 전원 지원) - (2순위) 만 20세 이상 만 22세 이하 청소년 미혼 한부모(중위소득 50%이하)",,전국,[],,,,,,,
138300000053,가정폭력보호시설 퇴소자 자립지원금,o 일정 요건을 충족한 가정폭력 보호시설 퇴소자에게 자립짖원금 지원,주거·자립,여성가족부,중앙행정기관,개인,현금,방문신청||직접입력,상시신청,2500000.0,5000000.0,지자체 가정폭력 담당부서/120,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000053,,,,,제한없음,,,,,,제한없음,,,,,[],[],"피해자 및 동반아동의 입소기간이 4개월 이상(원칙)이고 자립을 위한 준비가 필요한 경우 - 가정폭력피해자가 보호시설 4개월 이상 입소 이후 주거지원시설로 연계된 주거지원 입주자가 퇴거 시 자립계획에 따른 자립지원금이 필요한 경우 - 보호시설의 입소기간을 합쳐서 4개월이 되는 경우 (단, 직전 보호시설 퇴소일과 재입소일 간의 간격이 15일 미만)",,서류심사,"['가정폭력피해자 신청서', '자립계획서']","['피해자 및 동반아동의 입소기간이 4개월 이상', '자립을 위한 준비 필요 여부']","보호시설의 입소기간을 합쳐서 4개월이 되는 경우 (단, 직전 보호시설 퇴소일과 재입소일 간의 간격이 15일 미만)",,전국,[],,,,,,,
138300000054,고립·은둔 청소년 원스톱 패키지 지원,고립·은둔형 청소년 원스톱 지원체계 구축‧운영,보호·돌봄,여성가족부,중앙행정기관,개인,기타(교육)||기타(상담)||서비스(돌봄),방문신청,상시신청,,,여성가족부/02-2100-6313,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000054,18.0,18.0,세,,없음,,,,,,제한없음,학령기,,,,[],[],고립‧은둔 청소년 및 보호자 등 가족 중점 지원,,서류심사,[],[],고립‧은둔 청소년 및 보호자 등 가족 * 학령기(9~18세) 중점 지원,,특정지역,[],,,"고립·은둔형 청소년을 위한 발굴, 상담, 맞춤형 서비스, 자립 지원 등을 제공하는 원스톱 지원체계",고립·은둔 청소년을 위한 종합적인 지원 시스템 구축,,,
138300000055,경력단절여성 등 취업지원,구직을 희망하는 여성에게 새일센터를 통해 종합적인 취업지원서비스 제공,고용·창업,여성가족부,중앙행정기관,개인,서비스(일자리),방문신청,접수기관 별 상이,,,여성새로일하기센터/1544-1199,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000055,,,,,제한없음,,,,,,제한없음,,구직자,,,['경력단절여성'],[],,,서류심사,"['이력서', '자기소개서']","['경력 단절 여성', '구직 희망 여성']",경력 단절 여성 및 구직 희망 여성에 우선 선발,,전국,[],,,,,,,
138300000056,다문화가족지원센터 이용,"다문화가족 지원센터에서는 다문화가족, 결혼이민자, 다문화가족 자녀에게 다양한 서비스를 제공",보육·교육,여성가족부,중앙행정기관,개인,기타(상담)||서비스(돌봄)||시설이용,방문신청,상시신청,,,한국건강가정진흥원/1577-9337,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000056,18.0,18.0,세,,없음,,,,,,제한없음,,,,,['다문화'],,한국인(출생·인지·귀화 등 불문)과 결혼이민자로 이루어진 가족 - 한국인(출생·인지·귀화 등 불문)과 귀화자로 이루어진 가족,,서류심사,"['신분증 사본', '가족관계증명서']","['한국어 능력 평가', '다문화 이해도 평가']",한국인과의 결혼 여부,,전국,[],,,다문화가족 및 결혼이민자를 위한 다양한 지원 프로그램 운영,,,,
138300000057,저소득 다문화 자녀 교육활동비 지원,교육급여를 받지 않는 중위소득 100%이하인 다문화가족 자녀에게 학교급에 따라 지원금 지급,생활안정,여성가족부,중앙행정기관,개인,현금,방문신청,해마다 다르며 대략적으로 5-7월 사이,400000.0,600000.0,여성가족부/02-2100-6376||여성가족부/02-2100-6377,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000057,18.0,,세,,제한없음,중위소득,50.0,,,,있음,청소년,,,,['다문화'],,중위소득 100% 이하 다문화가족의 7~18세 자녀,,서류심사,[],['중위소득 100% 이하'],다문화가족의 7~18세 자녀,,전국,[],,,,,,,
